movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",2013-12-25,7.9,"Drama, Comedy, Crime","Leonardo DiCaprio | Jordan Belfort | 0, Jonah Hill | Donnie Azoff | 1, Margot Robbie | Naomi Lapaglia | 2, Kyle Chandler | Agent Patrick Denham | 3, Rob Reiner | Max Belfort | 4","Martin Scorsese | Director, Martin Scorsese | Producer, Leonardo DiCaprio | Producer, Emma Tillinger Koskoff | Producer, Riza Aziz | Producer, Joey McFarland | Producer","corruption, sex, sexuality, bank, humor, biography, wall street, marriage crisis, rise and fall, stockbroker, drug, stock broker"
414,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",1995-05-31,5.2,"Fantasy, Action, Crime","Val Kilmer | Bruce Wayne / Batman | 0, Tommy Lee Jones | Harvey Dent / Two-Face | 1, Jim Carrey | Edward Nygma / The Riddler | 2, Nicole Kidman | Dr. Chase Meridian | 3, Chris O'Donnell | Dick Grayson / Robin | 4","Tim Burton | Producer, Joel Schumacher | Director, Peter Macgregor-Scott | Producer","riddle, dc comics, rose, gotham city, partner, superhero, robin, broken neck, psychologist, violence, criminal, district attorney, millionaire, falling down stairs, tied up, tommy gun, beretta, knocked out, super powers, disfigurement, father figure"
563,Starship Troopers,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997-11-06,6.7,"Adventure, Action, Thriller, Science Fiction","Casper Van Dien | Johnny Rico | 0, Dina Meyer | Dizzy Flores | 1, Denise Richards | Carmen Ibañez | 2, Jake Busey | Private Ace Levy | 3, Neil Patrick Harris | Colonel Carl Jenkins | 4","Edward Neumeier | Producer, Jon Davison | Producer, Frances Doel | Producer, Stacy Lumbrezer | Producer, Alan Marshall | Producer, Paul Verhoeven | Director","moon, asteroid, space marine, intelligence, buenos aires, space battle, dystopia, army, satire, spaceship, soldier, drill instructor, military"
83542,Cloud Atlas,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",2012-10-26,6.6,"Drama, Science Fiction","Tom Hanks | Dr. Henry Goose / Hotel Manager / Isaac Sachs / Dermot Hoggins / Cavendish Look-a-Like Actor / Zachry | 0, Halle Berry | Native Woman / Jocasta Ayrs / Luisa Rey / Indian Party Guest / Ovid / Meronym | 1, Jim Broadbent | Captain Molyneux / Vyvyan Ayrs / Timothy Cavendish / Korean Musician / Prescient 2 | 2, Hugo Weaving | Haskell Moore / Tadeusz Kesselring / Bill Smoke / Nurse Noakes / Boardman Mephi / Old Georgie | 3, Jim Sturgess | Adam Ewing / Poor Hotel Guest / Megan's Dad / Highlander / Hae-Joo Chang / Adam / Zachry Brother-in-Law | 4","Tom Tykwer | Director, Tom Tykwer | Producer, Stefan Arndt | Producer, Grant Hill | Producer, Lilly Wachowski | Director, Lilly Wachowski | Producer, Lana Wachowski | Director, Lana Wachowski | Producer, Alexander Rodnyansky | Producer","clone, future, dystopia, ensemble cast, duringcreditsstinger, century, woman director, 1930s"
41216,Legend of the Guardians: The Owls of Ga'Hoole,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.",2010-07-10,6.5,"Adventure, Fantasy, Animation, Family","Emily Barclay | Gylfie (voice) | 0, Abbie Cornish | Otulissa (voice) | 1, Essie Davis | Marella (voice) | 2, Joel Edgerton | Metalbeak (voice) | 3, Deborra-Lee Furness | Barran (voice) | 4","Zack Snyder | Director, Zareh Nalbandian | Producer",owl
314,Catwoman,"Liquidated after discovering a corporate conspiracy, mild-mannered graphic artist Patience Phillips washes up on an island, where she's resurrected and endowed with the prowess of a cat -- and she's eager to use her new skills ... as a vigilante. Before you can say ""cat and mouse,"" handsome gumshoe Tom Lone is on her tail.",2004-07-22,4.2,"Action, Crime","Halle Berry | Patience Phillips / Catwoman | 0, Benjamin Bratt | Tom Lone | 1, Sharon Stone | Laurel Hedare | 2, Lambert Wilson | George Hedare | 3, Frances Conroy | Ophelia | 4","Denise Di Novi | Producer, Pitof | Director, Edward McDonnell | Producer","white russian, sex, dc comics, beauty, sexism, basketball, superheroine, female protagonist, evil corporation, catwoman, masked superhero, cat lady"
184315,Hercules,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",2014-07-23,5.6,"Adventure, Action","Dwayne Johnson | Hercules | 0, Ian McShane | Amphiarus | 1, John Hurt | Cotys | 2, Rufus Sewell | Autolycus | 3, Aksel Hennie | Tydeus | 4","Beau Flynn | Producer, Brett Ratner | Director, Brett Ratner | Producer, Barry Levine | Producer","mercenary, battle, ancient greece, hercules, warrior, sagen"
9016,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",2002-11-26,7.2,"Adventure, Fantasy, Animation, Science Fiction, Family","Joseph Gordon-Levitt | Jim Hawkins (voice) | 0, Brian Murray | John Silver (voice) | 1, David Hyde Pierce | Doctor Doppler (voice) | 2, Emma Thompson | Captain Amelia (voice) | 3, Michael Wincott | Scroop (voice) | 4","Ron Clements | Director, Ron Clements | Producer, John Musker | Director, John Musker | Producer, Roy Conli | Producer","cyborg, based on novel, space marine, mutiny, loss of father, map, pirate gang, treasure hunt, little boy, space, alien, animation, money, treasure map, planet, troubled teen, space pirate"
18162,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",2009-06-05,5.3,"Adventure, Comedy, Science Fiction","Will Ferrell | Dr. Rick Marshall | 0, Anna Friel | Holly | 1, Danny McBride | Will Stanton | 2, Jorma Taccone | Chaka | 3, Matt Lauer | Himself | 4","Brad Silberling | Director, Jimmy Miller | Producer, Jessica Elbaum | Producer, Michele Panelli-Venetis | Producer, Sid Krofft | Producer, Marty Krofft | Producer, John Swallow | Producer, Joshua Church | Producer, Will Weiske | Producer","alien life-form, dinosaur, primate, duringcreditsstinger"
138103,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",2014-08-04,6.1,"Adventure, Action, Thriller","Sylvester Stallone | Barney Ross | 0, Jason Statham | Lee Christmas | 1, Harrison Ford | Max Drummer | 2, Arnold Schwarzenegger | Trench | 3, Mel Gibson | Conrad Stonebanks | 4","Kevin King Templeton | Producer, Les Weldon | Producer, Danny Lerner | Producer, Avi Lerner | Producer, John Thompson | Producer, Patrick Hughes | Director","cia, arms dealer, sequel, rescue mission, hospital, battle, sledgehammer, revolver"
257088,Point Break,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",2015-12-03,5.5,"Action, Thriller, Crime","Edgar Ramírez | Bodhi | 0, Luke Bracey | Johnny Utah | 1, Teresa Palmer | Samsara Dietz | 2, Delroy Lindo | FBI Instructor | 3, Ray Winstone | Angelo Pappas | 4","David Valdes | Producer, Kurt Wimmer | Producer, Ericson Core | Director, Broderick Johnson | Producer, Andrew A. Kosove | Producer, John Baldecchi | Producer, Christopher Taylor | Producer","undercover, undercover agent, extreme sports, fbi agent, 3d"
205775,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",2015-11-20,6.5,"Adventure, Drama, Action, History, Thriller","Chris Hemsworth | Owen Chase | 0, Benjamin Walker | George Pollard | 1, Cillian Murphy | Matthew Joy | 2, Brendan Gleeson | Old Thomas Nickerson | 3, Ben Whishaw | Herman Melville | 4","Brian Grazer | Producer, Ron Howard | Director, Ron Howard | Producer, Paula Weinstein | Producer, Joe Roth | Producer, Will Ward | Producer","suicide, ocean, sea, hunger, shipwreck, ship, whale, based on true story, stranded, survival, whaling, death, new england, lost at sea, based on true events, whaling ship, starvation, 19th century, cannibalism, reference to moby dick, whale oil, nantucket"
11692,The Adventures of Pluto Nash,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.",2002-08-15,4.4,"Action, Comedy, Science Fiction","Eddie Murphy | Pluto Nash | 0, Randy Quaid | Bruno | 1, Rosario Dawson | Dina Lake | 2, Joe Pantoliano | Mogan | 3, Jay Mohr | Tony Francis | 4","Martin Bregman | Producer, Ron Underwood | Director, Michael Bregman | Producer, Louis A. Stroller | Producer","moon, casino, bar, nightclub, future, mafia boss, laser gun"
22972,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",2010-03-11,6.4,"Adventure, Drama, Action, Thriller, War","Matt Damon | Roy Miller | 0, Greg Kinnear | Clark Poundstone | 1, Brendan Gleeson | Martin Brown | 2, Amy Ryan | Lawrie Dayne | 3, Jason Isaacs | Maj. Briggs | 4","Lloyd Levin | Producer, Tim Bevan | Producer, Eric Fellner | Producer, Paul Greengrass | Director, Paul Greengrass | Producer, Christopher Rouse | Producer, Mairi Bett | Producer, Michael Bronner | Producer, Kate Solomon | Producer","weapon of mass destruction, baghdad, iraqi "
